seed,scenario,round,q_state_key,q_state_seen,available_actions,best_q_margin,near_tie,planner_action,planner_reward
500087,hoarding,13,"2,1,2,1,1,2,3",1,1,,0,bilateral_3pass,0.7500000000000009
500087,hoarding,14,"2,1,1,1,1,2,0",1,1,,0,bilateral_3pass,0.4500000000000002
500087,hoarding,15,"3,2,1,1,1,2,0",1,3,1.610184048030252,0,bilateral_3pass,0.6499999999999986
500087,hoarding,16,"3,2,1,2,2,2,0",1,6,1.1188521978551371,0,clearinghouse,0.6000000000000014
500087,hoarding,17,"3,1,2,2,2,2,1",1,2,2.647524920682393,0,bilateral_3pass,0.75
500087,hoarding,18,"3,2,2,2,2,2,0",1,3,1.5597271070544005,0,bilateral_3pass,0.3000000000000007
500087,hoarding,19,"3,2,1,2,2,2,0",1,6,1.1188521978551371,0,clearinghouse,1.5
500087,mixed,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500087,mixed,1,"0,2,2,1,0,0,6",1,7,3.1070193628291105,0,equity_cap2,0.30000000000000004
500087,mixed,2,"0,1,0,1,0,0,5",1,1,,0,bilateral_3pass,0.1499999999999999
500087,mixed,3,"0,2,0,1,0,0,0",1,3,3.7668948437846757,0,subsidized_catch_up,0.30000000000000004
500087,mixed,4,"0,1,2,1,0,1,3",1,1,,0,bilateral_3pass,0.0
500087,mixed,5,"1,1,1,2,0,1,0",1,1,,0,bilateral_3pass,0.4500000000000002
500087,mixed,6,"1,2,1,3,0,1,0",1,3,2.306365597452933,0,bilateral_3pass,1.0499999999999998
500087,mixed,7,"1,2,1,3,0,1,0",1,6,2.306365597452933,0,bilateral_3pass,1.8499999999999996
500087,mixed,8,"1,2,2,3,1,1,0",1,6,2.815722072097917,0,bilateral_3pass,0.5500000000000007
500087,mixed,9,"1,3,1,2,1,1,0",1,7,3.4688508509613825,0,central_full,1.6500000000000004
500087,mixed,10,"2,1,2,1,1,2,6",1,1,,0,bilateral_3pass,0.4499999999999993
500087,mixed,11,"2,1,2,2,1,2,0",1,1,,0,bilateral_3pass,0.0
500087,mixed,12,"2,2,2,1,1,2,0",1,3,2.9338038616554227,0,subsidized_catch_up,0.4499999999999993
500087,mixed,13,"2,1,2,1,1,2,3",1,1,,0,bilateral_3pass,0.0
500087,mixed,14,"2,1,1,1,1,2,0",1,1,,0,bilateral_3pass,0.4500000000000002
500087,mixed,15,"3,2,1,1,1,2,0",1,3,1.610184048030252,0,bilateral_3pass,0.7499999999999991
500087,mixed,16,"3,2,1,2,2,2,0",1,6,1.1188521978551371,0,clearinghouse,1.6500000000000021
500087,mixed,17,"3,1,1,1,2,2,1",1,2,0.844847784703699,0,bilateral_3pass,0.8999999999999986
500087,mixed,18,"3,2,1,1,2,2,0",1,3,1.0778716478957495,0,subsidized_catch_up,0.9000000000000021
500087,mixed,19,"3,1,0,3,2,2,3",1,2,2.6403784829338743,0,bilateral_3pass,2.549999999999997
500087,need_based_to_competitive,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500087,need_based_to_competitive,1,"0,2,2,1,0,0,6",1,7,3.1070193628291105,0,equity_cap2,0.15000000000000002
500087,need_based_to_competitive,2,"0,1,0,2,0,0,5",1,1,,0,bilateral_3pass,0.15000000000000002
500087,need_based_to_competitive,3,"0,2,1,2,0,0,0",1,3,3.6251005315258884,0,clearinghouse,0.44999999999999996
500087,need_based_to_competitive,4,"0,1,1,2,0,1,1",1,1,,0,bilateral_3pass,1.0
500087,need_based_to_competitive,5,"1,1,1,3,0,0,0",1,1,,0,bilateral_3pass,0.5999999999999996
500087,need_based_to_competitive,6,"1,2,2,3,0,1,0",1,3,2.514579073573837,0,bilateral_3pass,1.2000000000000006
500087,need_based_to_competitive,7,"1,2,1,2,1,1,0",1,6,2.512082454890119,0,bilateral_3pass,1.2999999999999994
500087,need_based_to_competitive,8,"1,2,1,2,1,1,0",1,6,2.512082454890119,0,bilateral_3pass,0.3000000000000007
500087,need_based_to_competitive,9,"1,3,1,3,1,1,0",1,7,4.2878494191535435,0,central_full,1.299999999999999
500087,need_based_to_competitive,10,"2,1,2,2,1,1,6",1,1,,0,bilateral_3pass,1.3500000000000014
500087,need_based_to_competitive,11,"2,2,1,1,2,1,0",1,3,1.8196685125250216,0,bilateral_3pass,0.4499999999999993
500087,need_based_to_competitive,12,"2,2,1,1,2,1,0",1,6,1.8196685125250216,0,bilateral_3pass,0.6000000000000014
500087,need_based_to_competitive,13,"2,2,1,3,2,1,0",1,6,2.4288966141981447,0,subsidized_catch_up,1.9499999999999993
500087,need_based_to_competitive,14,"2,2,1,3,2,1,3",1,3,4.0480969380326375,0,clearinghouse,-0.3000000000000007
500087,need_based_to_competitive,15,"3,1,2,1,2,1,1",1,1,,0,bilateral_3pass,0.4499999999999993
500087,need_based_to_competitive,16,"3,1,1,1,2,1,0",1,1,,0,bilateral_3pass,1.6500000000000021
500087,need_based_to_competitive,17,"3,2,1,1,2,1,0",1,3,1.0208253372847969,0,clearinghouse,0.4499999999999993
500087,need_based_to_competitive,18,"3,1,2,2,2,1,1",1,2,4.100699583493649,0,bilateral_3pass,1.1999999999999993
500087,need_based_to_competitive,19,"3,2,1,3,2,1,0",1,3,0.5601886461449448,0,bilateral_3pass,1.200000000000001
500087,cooperative_to_hoarding,0,"0,3,1,2,0,0,0",1,7,2.937382846723384,0,central_cap2,0.0
500087,cooperative_to_hoarding,1,"0,2,2,3,0,0,4",1,6,2.7367191574699206,0,clearinghouse,0.30000000000000004
500087,cooperative_to_hoarding,2,"0,2,1,3,0,0,1",1,3,2.593834775706001,0,subsidized_catch_up,0.1499999999999999
500087,cooperative_to_hoarding,3,"0,1,0,3,0,0,3",1,2,4.5430060241386645,0,bilateral_3pass,0.44999999999999996
500087,cooperative_to_hoarding,4,"0,2,1,3,0,1,0",1,3,2.5765007101099284,0,bilateral_3pass,1.85
500087,cooperative_to_hoarding,5,"1,2,2,3,0,0,0",1,6,3.0946885178001313,0,bilateral_3pass,0.15000000000000036
500087,cooperative_to_hoarding,6,"1,2,1,3,0,0,0",1,6,2.6320099771432446,0,clearinghouse,1.1999999999999993
500087,cooperative_to_hoarding,7,"1,2,2,3,0,0,1",1,3,5.285829808727557,0,bilateral_3pass,1.200000000000001
500087,cooperative_to_hoarding,8,"1,2,0,3,1,1,0",1,6,3.5219202060620396,0,bilateral_3pass,1.299999999999999
500087,cooperative_to_hoarding,9,"1,2,2,3,1,0,0",1,6,3.1522396270045308,0,subsidized_catch_up,0.0
500087,cooperative_to_hoarding,10,"2,2,2,2,1,0,3",1,6,3.8227485545434066,0,clearinghouse,0.7500000000000009
500087,cooperative_to_hoarding,11,"2,1,1,1,1,1,1",1,2,3.9032586278546644,0,bilateral_3pass,0.5999999999999988
500087,cooperative_to_hoarding,12,"2,2,1,2,1,0,0",1,3,3.941381978151508,0,bilateral_3pass,1.5
500087,cooperative_to_hoarding,13,"2,2,1,1,2,1,0",1,6,1.8196685125250216,0,bilateral_3pass,0.0
500087,cooperative_to_hoarding,14,"2,2,1,1,2,2,0",1,6,2.5006031237368385,0,subsidized_catch_up,-0.3000000000000007
500087,cooperative_to_hoarding,15,"3,2,1,1,2,2,3",1,6,1.6395942180611414,0,clearinghouse,0.75
500087,cooperative_to_hoarding,16,"3,2,1,1,2,2,1",1,3,2.733350701031662,0,subsidized_catch_up,0.9000000000000021
500087,cooperative_to_hoarding,17,"3,1,1,1,2,2,3",1,2,1.1782772927938954,0,bilateral_3pass,0.4499999999999993
500087,cooperative_to_hoarding,18,"3,2,2,1,2,2,0",1,3,1.5908806496189332,0,bilateral_3pass,0.14999999999999858
500087,cooperative_to_hoarding,19,"3,2,0,1,2,2,0",1,6,1.3675723071630692,0,bilateral_3pass,1.9500000000000028
500088,need_based,0,"0,3,2,3,0,0,0",1,7,3.3252181647828722,0,public_pool,0.15000000000000002
500088,need_based,1,"0,2,2,2,0,0,2",1,6,3.6012896369894842,0,clearinghouse,0.29999999999999993
500088,need_based,2,"0,2,1,1,0,0,1",1,3,2.7711642407665504,0,bilateral_3pass,0.0
500088,need_based,3,"0,2,1,1,0,1,0",1,6,2.8668076742461865,0,bilateral_3pass,0.0
500088,need_based,4,"0,2,2,3,0,1,0",1,6,4.02038905934765,0,subsidized_catch_up,0.15000000000000013
500088,need_based,5,"1,2,2,2,0,1,3",1,3,3.5784669696414655,0,bilateral_3pass,0.6000000000000001
500088,need_based,6,"1,2,2,3,0,1,0",1,6,2.514579073573837,0,bilateral_3pass,1.9500000000000002
500088,need_based,7,"1,2,2,3,1,1,0",1,6,2.815722072097917,0,bilateral_3pass,0.1499999999999999
500088,need_based,8,"1,3,1,3,1,1,0",1,7,4.2878494191535435,0,central_full,1.35
500088,need_based,9,"1,1,1,1,0,2,6",1,1,,0,bilateral_3pass,1.049999999999999
500088,need_based,10,"2,1,2,3,1,2,0",1,1,,0,bilateral_3pass,0.9000000000000004
500088,need_based,11,"2,2,1,1,1,2,0",1,3,2.6268177189037214,0,subsidized_catch_up,0.7500000000000009
500088,need_based,12,"2,1,1,1,2,2,3",1,2,2.806287735895534,0,bilateral_3pass,0.8999999999999995
500088,need_based,13,"2,2,2,2,2,2,0",1,3,2.9348134325828434,0,subsidized_catch_up,1.6499999999999986
500088,need_based,14,"2,1,0,2,2,2,3",1,1,,0,bilateral_3pass,2.8500000000000014
500088,need_based,15,"3,1,1,1,2,1,0",1,1,,0,bilateral_3pass,2.0
500088,need_based,16,"3,2,1,2,2,2,0",1,3,1.1188521978551371,0,clearinghouse,3.6000000000000014
500088,need_based,17,"3,1,0,3,2,1,1",1,1,,0,bilateral_3pass,1.9499999999999957
500088,need_based,18,"3,1,1,3,2,2,0",1,1,,0,bilateral_3pass,3.0500000000000043
500088,need_based,19,"3,2,1,2,2,2,0",1,3,1.1188521978551371,0,clearinghouse,1.6499999999999986
500088,cooperative,0,"0,3,2,3,0,0,0",1,7,3.3252181647828722,0,public_pool,0.30000000000000004
500088,cooperative,1,"0,2,2,2,0,0,2",1,6,3.6012896369894842,0,clearinghouse,0.0
500088,cooperative,2,"0,2,1,3,0,0,1",1,3,2.593834775706001,0,subsidized_catch_up,0.1499999999999999
500088,cooperative,3,"0,1,1,3,0,0,3",1,1,,0,bilateral_3pass,0.0
500088,cooperative,4,"0,1,1,3,0,1,0",1,1,,0,bilateral_3pass,0.9000000000000001
500088,cooperative,5,"1,2,2,3,0,1,0",1,3,2.514579073573837,0,bilateral_3pass,0.3999999999999999
500088,cooperative,6,"1,2,1,1,0,2,0",1,6,2.7459736342761527,0,bilateral_3pass,0.4500000000000002
500088,cooperative,7,"1,2,1,1,0,2,0",1,6,2.7459736342761527,0,bilateral_3pass,1.4500000000000002
500088,cooperative,8,"1,3,2,3,1,1,0",1,7,5.343156532340378,0,clearinghouse,0.4499999999999993
500088,cooperative,9,"1,2,2,3,1,2,1",1,6,4.335346580540115,0,subsidized_catch_up,0.0
500088,cooperative,10,"2,2,2,3,1,2,3",1,3,5.393832475380452,0,bilateral_3pass,3.1500000000000004
500088,cooperative,11,"2,2,2,3,1,1,0",1,6,2.648717164224542,0,bilateral_3pass,1.6000000000000014
500088,cooperative,12,"2,2,1,3,1,1,0",1,6,2.7993464924259364,0,bilateral_3pass,0.75
500088,cooperative,13,"2,3,1,2,1,2,0",1,7,4.098418413413551,0,bilateral_3pass,1.0499999999999972
500088,cooperative,14,"2,3,1,2,1,1,0",1,7,3.684429892116486,0,public_pool,0.15000000000000213
500088,cooperative,15,"3,2,0,3,1,2,2",1,6,3.982764731111606,0,clearinghouse,3.9000000000000004
500088,cooperative,16,"3,1,1,3,1,1,1",1,2,3.779028142918153,0,bilateral_3pass,0.75
500088,cooperative,17,"3,2,1,3,1,2,0",1,3,2.1155944323683578,0,bilateral_3pass,-0.3000000000000025
500088,cooperative,18,"3,2,1,2,2,2,0",1,6,1.1188521978551371,0,clearinghouse,1.3500000000000014
500088,cooperative,19,"3,1,1,3,2,2,1",1,2,2.586584165683684,0,bilateral_3pass,0.8999999999999986
500088,hoarding,0,"0,3,2,1,0,0,0",1,7,2.840651743797904,0,public_pool,0.0
500088,hoarding,1,"0,3,2,1,0,0,2",1,7,3.6798952215103817,0,subsidized_catch_up,0.15000000000000002
500088,hoarding,2,"0,2,1,1,0,0,3",1,6,2.5327332863592162,0,clearinghouse,0.0
500088,hoarding,3,"0,2,0,1,0,0,1",1,6,4.363340424079495,0,bilateral_3pass,0.0
500088,hoarding,4,"0,2,2,1,0,1,0",1,6,3.29915588429758,0,bilateral_3pass,0.8999999999999998
500088,hoarding,5,"1,3,2,2,0,1,0",1,7,5.193841600182601,0,clearinghouse,0.0
500088,hoarding,6,"1,2,1,1,0,1,1",1,6,4.24424504227407,0,subsidized_catch_up,0.30000000000000027
500088,hoarding,7,"1,1,1,1,0,1,3",1,2,3.228100158708177,0,bilateral_3pass,0.44999999999999973
500088,hoarding,8,"1,2,2,2,0,1,0",1,3,2.4752077477030463,0,bilateral_3pass,1.2000000000000002
500088,hoarding,9,"1,2,2,1,1,2,0",1,6,3.3121756298514162,0,clearinghouse,0.40000000000000036
500088,hoarding,10,"2,2,1,1,1,2,1",1,3,3.2473803887925152,0,clearinghouse,0.0
500088,hoarding,11,"2,2,1,1,1,2,1",1,3,3.2473803887925152,0,clearinghouse,1.0
500088,hoarding,12,"2,2,1,1,1,2,1",1,3,3.2473803887925152,0,clearinghouse,0.75
500088,hoarding,13,"2,2,1,1,2,2,1",1,3,5.232615831836105,0,subsidized_catch_up,0.9000000000000004
500088,hoarding,14,"2,1,1,1,2,2,3",1,1,,0,bilateral_3pass,0.4499999999999993
500088,hoarding,15,"3,1,2,1,2,2,0",1,1,,0,bilateral_3pass,0.0
500088,hoarding,16,"3,2,2,1,2,2,0",1,3,1.5908806496189332,0,bilateral_3pass,0.8999999999999995
500088,hoarding,17,"3,2,2,2,2,2,0",1,6,1.5597271070544005,0,bilateral_3pass,1.950000000000002
500088,hoarding,18,"3,2,1,1,2,2,0",1,6,1.0778716478957495,0,subsidized_catch_up,0.5999999999999979
500088,hoarding,19,"3,2,1,1,2,2,3",1,6,1.6395942180611414,0,clearinghouse,1.6500000000000021
500088,mixed,0,"0,3,2,2,0,0,0",1,7,3.0602021024147086,0,public_pool,0.15000000000000002
500088,mixed,1,"0,3,1,1,0,0,2",1,7,2.585748772313778,0,central_cap2,0.29999999999999993
500088,mixed,2,"0,2,1,2,0,0,4",1,4,3.6754882006880436,0,subsidized_catch_up,0.0
500088,mixed,3,"0,1,1,2,0,0,3",1,1,,0,bilateral_3pass,0.30000000000000004
500088,mixed,4,"0,1,2,1,0,1,0",1,1,,0,bilateral_3pass,0.0
500088,mixed,5,"1,2,2,1,0,1,0",1,3,2.9194010748510166,0,bilateral_3pass,0.6000000000000001
500088,mixed,6,"1,2,1,1,0,1,0",1,6,2.636598030130843,0,subsidized_catch_up,0.44999999999999973
500088,mixed,7,"1,1,2,3,0,1,3",1,2,2.852228165461643,0,bilateral_3pass,1.1000000000000005
500088,mixed,8,"1,2,2,2,0,1,0",1,3,2.4752077477030463,0,bilateral_3pass,1.1999999999999993
500088,mixed,9,"1,2,1,3,0,1,0",1,6,2.306365597452933,0,bilateral_3pass,0.75
500088,mixed,10,"2,2,1,1,1,1,0",1,6,2.9303246970219483,0,subsidized_catch_up,0.0
500088,mixed,11,"2,2,2,2,1,1,3",1,6,4.426107275293317,0,bilateral_3pass,0.0
500088,mixed,12,"2,2,1,1,1,2,0",1,6,2.6268177189037214,0,subsidized_catch_up,1.200000000000001
500088,mixed,13,"2,2,1,1,1,2,3",1,6,4.782388619402756,0,bilateral_3pass,2.0500000000000007
500088,mixed,14,"2,2,2,2,2,2,0",1,6,2.9348134325828434,0,subsidized_catch_up,0.4499999999999993
500088,mixed,15,"3,2,1,3,2,2,3",1,3,2.639150919683373,0,bilateral_3pass,2.849999999999998
500088,mixed,16,"3,2,1,3,2,1,0",1,6,0.5601886461449448,0,bilateral_3pass,1.9500000000000028
500088,mixed,17,"3,2,1,3,2,1,0",1,6,0.5601886461449448,0,bilateral_3pass,1.1999999999999975
500088,mixed,18,"3,3,1,3,2,1,0",1,7,1.7020183816999976,0,bilateral_3pass,3.950000000000001
500088,mixed,19,"3,3,0,1,2,2,0",1,7,4.40271360446018,0,subsidized_catch_up,1.2000000000000028
500088,need_based_to_competitive,0,"0,3,2,3,0,0,0",1,7,3.3252181647828722,0,public_pool,0.15000000000000002
500088,need_based_to_competitive,1,"0,2,2,2,0,0,2",1,6,3.6012896369894842,0,clearinghouse,0.29999999999999993
500088,need_based_to_competitive,2,"0,2,1,1,0,0,1",1,3,2.7711642407665504,0,bilateral_3pass,0.0
500088,need_based_to_competitive,3,"0,2,1,1,0,1,0",1,6,2.8668076742461865,0,bilateral_3pass,0.0
500088,need_based_to_competitive,4,"0,2,2,3,0,1,0",1,6,4.02038905934765,0,subsidized_catch_up,0.15000000000000013
500088,need_based_to_competitive,5,"1,2,2,2,0,1,3",1,3,3.5784669696414655,0,bilateral_3pass,0.6000000000000001
500088,need_based_to_competitive,6,"1,2,2,3,0,1,0",1,6,2.514579073573837,0,bilateral_3pass,1.9500000000000002
500088,need_based_to_competitive,7,"1,2,2,3,1,1,0",1,6,2.815722072097917,0,bilateral_3pass,0.1499999999999999
500088,need_based_to_competitive,8,"1,3,1,3,1,1,0",1,7,4.2878494191535435,0,central_full,1.35
500088,need_based_to_competitive,9,"1,1,1,1,0,2,6",1,1,,0,bilateral_3pass,1.049999999999999
500088,need_based_to_competitive,10,"2,1,2,1,1,2,0",1,1,,0,bilateral_3pass,0.15000000000000036
500088,need_based_to_competitive,11,"2,2,1,1,1,2,0",1,3,2.6268177189037214,0,subsidized_catch_up,1.200000000000001
500088,need_based_to_competitive,12,"2,1,1,1,2,2,3",1,1,,0,bilateral_3pass,0.5999999999999988
500088,need_based_to_competitive,13,"2,1,0,2,2,1,0",1,1,,0,bilateral_3pass,2.4000000000000012
500088,need_based_to_competitive,14,"2,2,1,1,2,1,0",1,3,1.8196685125250216,0,bilateral_3pass,0.3999999999999986
500088,need_based_to_competitive,15,"3,2,0,3,2,2,0",1,6,1.6729015494768404,0,bilateral_3pass,2.3500000000000014
500088,need_based_to_competitive,16,"3,2,2,2,2,2,0",1,6,1.5597271070544005,0,bilateral_3pass,0.7499999999999982
500088,need_based_to_competitive,17,"3,3,1,3,2,2,0",1,7,2.0306933117947956,0,clearinghouse,2.900000000000004
500088,need_based_to_competitive,18,"3,2,1,3,2,2,1",1,6,2.873925737949981,0,subsidized_catch_up,1.3499999999999943
500088,need_based_to_competitive,19,"3,1,1,2,2,2,3",1,2,1.7923526136743817,0,bilateral_3pass,0.75
500088,cooperative_to_hoarding,0,"0,3,2,3,0,0,0",1,7,3.3252181647828722,0,public_pool,0.30000000000000004
500088,cooperative_to_hoarding,1,"0,2,2,2,0,0,2",1,6,3.6012896369894842,0,clearinghouse,0.0
500088,cooperative_to_hoarding,2,"0,2,1,3,0,0,1",1,3,2.593834775706001,0,subsidized_catch_up,0.1499999999999999
500088,cooperative_to_hoarding,3,"0,1,1,3,0,0,3",1,1,,0,bilateral_3pass,0.0
500088,cooperative_to_hoarding,4,"0,1,1,3,0,1,0",1,1,,0,bilateral_3pass,0.9000000000000001
500088,cooperative_to_hoarding,5,"1,2,2,3,0,1,0",1,3,2.514579073573837,0,bilateral_3pass,0.3999999999999999
500088,cooperative_to_hoarding,6,"1,2,1,1,0,2,0",1,6,2.7459736342761527,0,bilateral_3pass,0.4500000000000002
500088,cooperative_to_hoarding,7,"1,2,1,1,0,2,0",1,6,2.7459736342761527,0,bilateral_3pass,1.4500000000000002
500088,cooperative_to_hoarding,8,"1,3,2,3,1,1,0",1,7,5.343156532340378,0,clearinghouse,0.4499999999999993
500088,cooperative_to_hoarding,9,"1,2,2,3,1,2,1",1,6,4.335346580540115,0,subsidized_catch_up,0.0
500088,cooperative_to_hoarding,10,"2,2,2,1,1,2,3",1,3,5.017631057883191,0,clearinghouse,0.40000000000000036
500088,cooperative_to_hoarding,11,"2,1,1,1,0,2,1",1,1,,0,bilateral_3pass,1.1999999999999993
500088,cooperative_to_hoarding,12,"2,1,2,2,1,2,0",1,1,,0,bilateral_3pass,0.45000000000000107
500088,cooperative_to_hoarding,13,"2,2,1,1,1,2,0",1,3,2.6268177189037214,0,subsidized_catch_up,1.799999999999999
500088,cooperative_to_hoarding,14,"2,1,1,1,0,2,3",1,1,,0,bilateral_3pass,0.6000000000000014
500088,cooperative_to_hoarding,15,"3,1,2,2,1,1,0",1,1,,0,bilateral_3pass,0.4499999999999993
500088,cooperative_to_hoarding,16,"3,2,1,1,1,2,0",1,3,1.610184048030252,0,bilateral_3pass,0.75
500088,cooperative_to_hoarding,17,"3,2,1,1,1,2,0",1,6,1.610184048030252,0,bilateral_3pass,0.8999999999999986
500088,cooperative_to_hoarding,18,"3,2,2,1,2,1,0",1,6,1.2217371272480584,0,bilateral_3pass,0.0
500088,cooperative_to_hoarding,19,"3,3,1,2,2,2,0",1,7,3.5583219875721195,0,subsidized_catch_up,0.45000000000000284
500089,need_based,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500089,need_based,1,"0,2,0,2,0,0,6",1,7,3.8011379774331004,0,clearinghouse,0.30000000000000004
500089,need_based,2,"0,2,1,1,0,0,1",1,3,2.7711642407665504,0,bilateral_3pass,0.0
500089,need_based,3,"0,2,1,1,0,1,0",1,6,2.8668076742461865,0,bilateral_3pass,1.1500000000000001
500089,need_based,4,"0,2,1,3,0,0,0",1,6,3.077454479161368,0,subsidized_catch_up,0.1499999999999999
500089,need_based,5,"1,2,1,3,0,0,3",1,6,3.7544863891666584,0,clearinghouse,0.7499999999999996
500089,need_based,6,"1,1,1,2,0,1,1",1,2,4.129279456857203,0,bilateral_3pass,0.75
500089,need_based,7,"1,2,2,3,0,1,0",1,3,2.514579073573837,0,bilateral_3pass,0.15000000000000036
500089,need_based,8,"1,2,1,2,0,1,0",1,6,2.313498482737784,0,subsidized_catch_up,1.1999999999999993
500089,need_based,9,"1,1,1,3,1,1,3",1,2,3.9502382273273726,0,bilateral_3pass,1.6500000000000004
500089,need_based,10,"2,2,2,3,0,1,0",1,3,4.616528184210695,0,bilateral_3pass,0.5999999999999996
500089,need_based,11,"2,2,2,2,0,1,0",1,6,2.881286288134133,0,clearinghouse,1.2000000000000002
500089,need_based,12,"2,1,1,3,1,1,1",1,2,4.552802178231479,0,bilateral_3pass,0.45000000000000195
500089,need_based,13,"2,2,1,3,1,1,0",1,3,2.7993464924259364,0,bilateral_3pass,2.099999999999998
500089,need_based,14,"2,2,1,3,2,0,0",1,6,4.596595126737316,0,bilateral_3pass,2.75
500089,need_based,15,"3,2,0,3,1,1,0",1,6,3.57989765401082,0,bilateral_3pass,2.849999999999998
500089,need_based,16,"3,3,2,3,1,1,0",1,7,1.9116311673420192,0,central_full,1.9500000000000028
500089,need_based,17,"3,1,1,2,2,1,6",1,1,,0,bilateral_3pass,4.399999999999999
500089,need_based,18,"3,2,0,3,1,1,0",1,3,3.57989765401082,0,bilateral_3pass,2.1000000000000014
500089,need_based,19,"3,2,1,3,2,1,0",1,6,0.5601886461449448,0,bilateral_3pass,2.1000000000000014
500089,cooperative,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500089,cooperative,1,"0,2,0,1,0,0,6",1,7,2.7462618740357394,0,subsidized_catch_up,0.30000000000000004
500089,cooperative,2,"0,2,1,3,0,0,3",1,6,2.848750935501878,0,clearinghouse,0.30000000000000004
500089,cooperative,3,"0,1,1,2,0,1,1",1,2,3.4077033756248047,0,bilateral_3pass,0.1499999999999999
500089,cooperative,4,"0,2,1,3,0,1,0",1,3,2.5765007101099284,0,bilateral_3pass,0.9000000000000001
500089,cooperative,5,"1,2,2,3,0,1,0",1,6,2.514579073573837,0,bilateral_3pass,0.0
500089,cooperative,6,"1,2,1,3,0,1,0",1,6,2.306365597452933,0,bilateral_3pass,1.0000000000000002
500089,cooperative,7,"1,3,2,2,0,1,0",1,7,5.193841600182601,0,clearinghouse,0.0
500089,cooperative,8,"1,2,1,3,0,1,1",1,6,3.9668240999462783,0,subsidized_catch_up,1.4000000000000004
500089,cooperative,9,"1,2,1,3,0,1,3",1,3,4.264868180793469,0,bilateral_3pass,0.4499999999999993
500089,cooperative,10,"2,2,1,3,0,1,0",1,6,3.701049429471146,0,bilateral_3pass,1.3499999999999996
500089,cooperative,11,"2,2,1,2,1,0,0",1,6,3.941381978151508,0,bilateral_3pass,0.9000000000000004
500089,cooperative,12,"2,3,1,3,1,1,0",1,7,4.30664444056735,0,public_pool,1.6499999999999986
500089,cooperative,13,"2,2,2,3,1,0,2",1,4,5.418803135828691,0,subsidized_catch_up,1.2000000000000028
500089,cooperative,14,"2,1,2,3,1,0,3",1,1,,0,bilateral_3pass,2.25
500089,cooperative,15,"3,1,1,3,2,0,0",1,1,,0,bilateral_3pass,0.8999999999999986
500089,cooperative,16,"3,2,1,3,2,1,0",1,3,0.5601886461449448,0,bilateral_3pass,3.799999999999997
500089,cooperative,17,"3,2,1,2,2,1,0",1,6,1.0642564352187707,0,bilateral_3pass,0.6000000000000014
500089,cooperative,18,"3,2,1,2,2,1,0",1,6,1.0642564352187707,0,bilateral_3pass,0.8999999999999986
500089,cooperative,19,"3,3,1,3,2,1,0",1,7,1.7020183816999976,0,bilateral_3pass,3.1500000000000057
500089,hoarding,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500089,hoarding,1,"0,2,0,1,0,0,6",1,7,2.7462618740357394,0,subsidized_catch_up,0.30000000000000004
500089,hoarding,2,"0,2,1,1,0,0,3",1,6,2.5327332863592162,0,clearinghouse,0.1499999999999999
500089,hoarding,3,"0,2,1,1,0,0,1",1,3,2.7711642407665504,0,bilateral_3pass,0.0
500089,hoarding,4,"0,2,1,1,0,1,0",1,6,2.8668076742461865,0,bilateral_3pass,0.15000000000000013
500089,hoarding,5,"1,2,1,1,0,1,0",1,6,2.636598030130843,0,subsidized_catch_up,1.0
500089,hoarding,6,"1,2,1,1,0,1,3",1,3,4.0559382525805585,0,clearinghouse,0.6000000000000001
500089,hoarding,7,"1,1,1,2,0,1,1",1,2,4.129279456857203,0,bilateral_3pass,0.5999999999999996
500089,hoarding,8,"1,2,1,2,0,1,0",1,3,2.313498482737784,0,subsidized_catch_up,0.7500000000000004
500089,hoarding,9,"1,1,2,1,1,1,3",1,2,4.454008763031654,0,bilateral_3pass,2.2999999999999994
500089,hoarding,10,"2,2,2,1,1,1,0",1,3,2.9444944232565096,0,subsidized_catch_up,0.7000000000000011
500089,hoarding,11,"2,1,1,1,1,1,3",1,1,,0,bilateral_3pass,0.4499999999999993
500089,hoarding,12,"2,1,2,1,2,0,0",1,1,,0,bilateral_3pass,0.0
500089,hoarding,13,"2,2,1,2,2,1,0",1,3,2.95402263966656,0,subsidized_catch_up,2.0
500089,hoarding,14,"2,1,2,3,2,2,3",1,1,,0,bilateral_3pass,1.9499999999999993
500089,hoarding,15,"3,1,1,2,2,2,0",1,1,,0,bilateral_3pass,0.0
500089,hoarding,16,"3,2,0,1,2,2,0",1,3,1.3675723071630692,0,bilateral_3pass,1.9499999999999993
500089,hoarding,17,"3,2,1,1,2,1,0",1,6,1.0208253372847969,0,clearinghouse,2.1000000000000014
500089,hoarding,18,"3,1,0,1,2,1,1",1,2,6.13203076089948,0,bilateral_3pass,0.8999999999999986
500089,hoarding,19,"3,2,1,1,2,1,0",1,3,1.0208253372847969,0,clearinghouse,1.2000000000000028
500089,mixed,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
